label,model,amplitude,q,naive_p,naive_se,deviance,residual_rms,lag1,edf,fit_bins,converged
G1,pspline_40_0.1,-0.00037164687100726127,0.0,1.0,0.08639419139877527,350.6172683409581,1.102808015320131,,41.3169600192101,,True
G1,pspline_40_1,0.0009718468747143765,0.00012653964050534522,0.49551239932361313,0.08639419139877527,353.73031947549515,1.1072463142776545,,36.711652724170314,,True
G1,pspline_40_10,0.009346900078908416,0.011704856980193985,0.4569228902571591,0.08639419139877527,364.5500063031317,1.1228599194586437,,28.08272355130398,,True
G1,pspline_40_100,0.05906689732797167,0.4674328487790861,0.24708527739608588,0.08639419139877527,398.9799931574847,1.1751185747219226,,19.04347426659046,,True
G1,cms_dijet_form,0.9073886149128422,110.31068036288323,4.1888022499169277e-26,0.08639419139877527,1067.097056661365,1.9697648616703314,,4.999999999999998,,True
G1,local_0.15,0.10317459330839346,1.4261868995307276,0.11619387396061903,0.08639419139877527,410.07926142597387,1.1798717142286868,,17.323145350951506,,True
G1,local_0.3,0.5957095674712818,47.544475631871016,2.6885036371178864e-12,0.08639419139877527,545.8289205695401,1.3683060587561247,,9.448875744063617,,True
G1,local_0.5,0.8454373182550952,95.76211725477415,6.477556662913933e-23,0.08639419139877527,818.662566284992,1.6651627852681294,,6.397115347806908,,True
G2,cheb_d5,0.9787552485074155,128.3450487946816,4.716577524803864e-30,0.08639419139877527,786.3413978023315,1.7194169425427501,0.6285061455331923,adaptive/unreported,276,
G2,cheb_d6,0.9810688373598297,128.95253187349206,3.472991177496935e-30,0.08639419139877527,754.8129091386475,1.6893674573844648,0.614378056867905,adaptive/unreported,277,
G2,cheb_d7,0.9708301026508951,126.27500073555149,1.3384731427170936e-29,0.08639419139877527,775.56707444415,1.72894546269335,0.625818400569317,adaptive/unreported,277,
G2,cheb_d8,0.45431259096816623,27.652885656129,7.257768298836433e-08,0.08639419139877527,471.83708461145267,1.2962874366626669,0.3746017308766854,adaptive/unreported,283,
G2,cheb_d9,0.3145263904440068,13.253942843558397,0.00013600356953558253,0.08639419139877527,395.64747443973545,1.1726525251369306,0.2697008992236624,adaptive/unreported,285,
G2,cheb_d10,0.35941518081152685,17.307077758329815,1.5900010076328186e-05,0.08639419139877527,383.9721727155634,1.1613385091292447,0.24556759922885535,adaptive/unreported,284,
G2,cheb_d11,0.2724350967496065,9.943906272187458,0.0008069136308480664,0.08639419139877527,373.65372352867576,1.143661962260073,0.21973622807608054,adaptive/unreported,284,
G2,cheb_d12,-0.02833382147947484,0.0,1.0,0.08639419139877527,328.15920884699074,1.0596786047524986,0.12818391988669994,adaptive/unreported,287,
G2,bernstein_d5,0.9787552485074146,128.34504879468136,4.7165775248042696e-30,0.08639419139877527,786.3413978023326,1.7194169425427561,0.6285061455331938,adaptive/unreported,276,
G2,bernstein_d7,0.9708301026508974,126.2750007355521,1.3384731427166914e-29,0.08639419139877527,775.5670744441502,1.7289454626933471,0.6258184005693173,adaptive/unreported,277,
G2,bernstein_d9,0.31452639044399744,13.253942843557606,0.00013600356953563967,0.08639419139877527,395.6474744397385,1.172652525136933,0.2697008992236622,adaptive/unreported,285,
G2,bernstein_d12,-0.02833382147946895,0.0,1.0,0.08639419139877527,328.15920884699125,1.059678604752501,0.12818391988670358,adaptive/unreported,287,
G2,spline_s0.5,0.012705974588252237,0.021629519732880846,0.44153847188018286,0.08639419139877527,153.0845997203868,0.7206973381828538,-0.47379273774944924,adaptive/unreported,287,
G2,spline_s1,-0.003146711640159842,0.0,1.0,0.08639419139877527,302.1019206909345,1.0168804614726294,0.053992458112254164,adaptive/unreported,287,
G2,spline_s2,0.771653551129327,79.77661958930648,2.0961213948783461e-19,0.08639419139877527,1002.8322551541297,1.9055406743386665,0.6991700257786434,adaptive/unreported,271,
G2,cheb_d2,0.9416593601283627,118.8005816208363,5.790292635317658e-28,0.08639419139877527,6347.140498272777,4.338745010903812,0.9504636954669884,adaptive/unreported,132,
